date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:38:24	226128/226128	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Jun%202023%2017:02:52%20GMT	https://techtrix.peacefulqode.com/wp-content/themes/techtrix/assets/fonts/la-solid-900.ttf	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/themes/techtrix/assets/fonts/la-solid-900.ttf	(from https://techtrix.peacefulqode.com/wp-content/themes/techtrix/assets/css/line-awesome.min.css?ver=1.3.0)
12:38:24	50822/50822	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Apr%202024%2009:34:29%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/elementor/css/post-1081.css?ver=1714124069	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/elementor/css/post-1081081f.css	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:24	57912/57912	---M--	200	added ('OK')	text/css	date:Mon,%2003%20Jul%202023%2011:23:20%20GMT	https://techtrix.peacefulqode.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:24	669/669	---M--	200	added ('OK')	text/css	date:Mon,%2003%20Jul%202023%2011:23:20%20GMT	https://techtrix.peacefulqode.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:24	926045/926045	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Jun%202023%2017:02:52%20GMT	https://techtrix.peacefulqode.com/wp-content/themes/techtrix/assets/fonts/la-solid-900.svg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/themes/techtrix/assets/fonts/la-solid-900.svg	(from https://techtrix.peacefulqode.com/wp-content/themes/techtrix/assets/css/line-awesome.min.css?ver=1.3.0)
12:38:26	152278/152278	---MC-	200	added ('OK')	application/json	date:Mon,%2029%20Apr%202024%2004:38:27%20GMT	https://techtrix.peacefulqode.com/wp-json/wp/v2/pages/1081	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-json/wp/v2/pages/1081.json	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Apr%202024%2004:38:29%20GMT	https://techtrix.peacefulqode.com/?p=1081	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/index2735.html	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:27	2108/2108	---MC-	200	added ('OK')	application/json	date:Mon,%2029%20Apr%202024%2004:38:28%20GMT	https://techtrix.peacefulqode.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechtrix.peacefulqode.com%2Fhome-modern%2F	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-json/oembed/1.0/embed81c4.json	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:28	2268/2268	---MC-	200	added ('OK')	text/xml	date:Mon,%2029%20Apr%202024%2004:38:29%20GMT	https://techtrix.peacefulqode.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechtrix.peacefulqode.com%2Fhome-modern%2F&format=xml	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-json/oembed/1.0/embed0572	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:28	59199/59199	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2012:14:10%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/6-p8402gy2syfj7bk0vt3ngmbmfuy8dp6qowbt8kwdes.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/6-p8402gy2syfj7bk0vt3ngmbmfuy8dp6qowbt8kwdes.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:28	24214/24214	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2012:14:31%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/portfolio-7-p84ci7edyhkytkmzz5d1rcxncjdpk9evnp7z6kd3g8.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/portfolio-7-p84ci7edyhkytkmzz5d1rcxncjdpk9evnp7z6kd3g8.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:29	170137/170137	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2008:26:27%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/8-1140x1140.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/8-1140x1140.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:29	141749/141749	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2008:26:29%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/9-1-1140x1140.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/9-1-1140x1140.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:29	427315/427315	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2012:15:54%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/25.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/25.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:29	192822/192822	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2008:26:28%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/10-1140x1140.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/10-1140x1140.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:30	158121/158121	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2008:26:29%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/7-1-1140x1140.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/7-1-1140x1140.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:30	174649/174649	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2008:26:30%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/9-1140x1140.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/9-1140x1140.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:31	199587/199587	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2008:26:31%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/2-1-1140x1140.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/2-1-1140x1140.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:31	198038/198038	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2008:26:32%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/4-2-1140x1140.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/4-2-1140x1140.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:31	163446/163446	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2008:26:31%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/3-1140x1140.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/3-1140x1140.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:31	166219/166219	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2008:26:33%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/5-1140x1140.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/5-1140x1140.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:31	210373/210373	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2008:26:33%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/6-1-1140x1140.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/6-1-1140x1140.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:31	9213/9213	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jun%202021%2012:19:09%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/client-1.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/client-1.png	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:31	10455/10455	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jun%202021%2012:19:10%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/client-2.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/client-2.png	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:32	8679/8679	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jun%202021%2012:19:12%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/client-3.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/client-3.png	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:32	8489/8489	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jun%202021%2012:19:13%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/client-4.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/client-4.png	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:32	9228/9228	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jun%202021%2012:19:14%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/client-5.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/client-5.png	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:33	7536/7536	---M--	200	added ('OK')	font/woff	date:Thu,%2001%20Jun%202023%2000:38:24%20GMT	https://techtrix.peacefulqode.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:33	224991/224991	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jun%202021%2004:37:51%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-1-1.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-1-1.jpg	(from https://techtrix.peacefulqode.com/home-modern/)
12:38:33	57735/57735	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Apr%202024%2009:34:31%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/elementor/css/post-24030.css?ver=1714124071	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/elementor/css/post-24030967d.css	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:35	133214/133214	---MC-	200	added ('OK')	application/json	date:Mon,%2029%20Apr%202024%2004:38:36%20GMT	https://techtrix.peacefulqode.com/wp-json/wp/v2/pages/24030	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-json/wp/v2/pages/24030.json	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:35	2118/2118	---MC-	200	added ('OK')	application/json	date:Mon,%2029%20Apr%202024%2004:38:37%20GMT	https://techtrix.peacefulqode.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechtrix.peacefulqode.com%2Fstart-up-home%2F	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-json/oembed/1.0/embed71b4.json	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Apr%202024%2004:38:37%20GMT	https://techtrix.peacefulqode.com/?p=24030	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/index7450.html	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:36	2278/2278	---MC-	200	added ('OK')	text/xml	date:Mon,%2029%20Apr%202024%2004:38:38%20GMT	https://techtrix.peacefulqode.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechtrix.peacefulqode.com%2Fstart-up-home%2F&format=xml	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-json/oembed/1.0/embed9a50	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:37	69280/69280	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:54:59%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/07/1-2.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/07/1-2.jpg	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:37	5975/5975	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jul%202021%2010:36:14%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/07/2.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/07/2.png	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:37	82692/82692	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:54:33%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/07/2-2.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/07/2-2.jpg	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:37	7651/7651	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jul%202021%2010:35:54%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/07/1.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/07/1.png	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:38	6239/6239	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jul%202021%2010:36:15%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/07/3.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/07/3.png	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:38	5539/5539	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jul%202021%2010:36:17%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/07/4.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/07/4.png	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:38	5690/5690	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jul%202021%2010:36:18%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/07/5.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/07/5.png	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:39	27199/27199	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:56:37%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/1-3-pa8vzwcdq2tt0cob53cabeeal26jpswkq9faebu0y0.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/1-3-pa8vzwcdq2tt0cob53cabeeal26jpswkq9faebu0y0.jpg	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:39	26871/26871	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:57:03%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/2-3-pa8w0nlp89v4d1kppx4gtpint8g6x0wsi0cdbcplxk.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/2-3-pa8w0nlp89v4d1kppx4gtpint8g6x0wsi0cdbcplxk.jpg	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:40	63535/63535	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:57:19%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/07/3-3.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/07/3-3.jpg	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:40	65735/65735	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2006:54:44%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-5.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-5.jpg	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:40	37368/37368	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:57:41%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/07/3-2.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/07/3-2.jpg	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:40	68234/68234	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2006:54:40%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-2.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-2.jpg	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:40	80133/80133	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2006:54:41%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-3.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-3.jpg	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:41	83821/83821	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2006:54:38%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-1.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-1.jpg	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:41	57955/57955	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2006:54:46%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-6.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-6.jpg	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:41	70136/70136	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2006:54:43%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-4.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-4.jpg	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:42	65914/65914	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Apr%202024%2009:34:31%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/elementor/css/post-738.css?ver=1714124071	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/elementor/css/post-738967d.css	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:42	429027/429027	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Jul%202021%2004:52:20%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/07/image-1-1.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/07/image-1-1.png	(from https://techtrix.peacefulqode.com/start-up-home/)
12:38:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Apr%202024%2004:38:46%20GMT	https://techtrix.peacefulqode.com/?p=738	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/index9c73.html	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:44	2098/2098	---MC-	200	added ('OK')	application/json	date:Mon,%2029%20Apr%202024%2004:38:46%20GMT	https://techtrix.peacefulqode.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechtrix.peacefulqode.com%2Fit-agency%2F	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-json/oembed/1.0/embedb10b.json	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:44	151015/151015	---MC-	200	added ('OK')	application/json	date:Mon,%2029%20Apr%202024%2004:38:44%20GMT	https://techtrix.peacefulqode.com/wp-json/wp/v2/pages/738	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-json/wp/v2/pages/738.json	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:45	2258/2258	---MC-	200	added ('OK')	text/xml	date:Mon,%2029%20Apr%202024%2004:38:47%20GMT	https://techtrix.peacefulqode.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechtrix.peacefulqode.com%2Fit-agency%2F&format=xml	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-json/oembed/1.0/embedfa84	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:46	31552/31552	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2011:00:18%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/1-1-pa8w5ru3k5cvw3u31m90mktwfez63dxxr9o4ebaaeo.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/1-1-pa8w5ru3k5cvw3u31m90mktwfez63dxxr9o4ebaaeo.jpg	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:46	22532/22532	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2011:01:03%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/2-1-pa8w6x6xyovfos1r0a7ppekt25ye5m5g7h8chffedc.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/2-1-pa8w6x6xyovfos1r0a7ppekt25ye5m5g7h8chffedc.jpg	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:46	2241/2241	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jun%202021%2011:33:45%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/team-10-p844jvs5gsagq2l66rxml8kiv1d1tjns0l60z5ueqo.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/elementor/thumbs/team-10-p844jvs5gsagq2l66rxml8kiv1d1tjns0l60z5ueqo.jpg	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:46	906/906	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jun%202021%2012:06:09%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/arrow-1.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/arrow-1.png	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:47	912/912	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jun%202021%2012:06:10%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/arrow-2.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/arrow-2.png	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:47	73135/73135	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2011:01:31%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/07/3-1.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/07/3-1.jpg	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:47	60385/60385	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Apr%202024%2004:38:48%20GMT	https://techtrix.peacefulqode.com/analytic-solutions/	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/analytic-solutions/index.html	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:47	10135/10135	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Jun%202021%2011:52:09%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/sp_badge_appfutura.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/sp_badge_appfutura.png	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:47	28463/28463	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2006%20Jun%202021%2011:52:26%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/sp_badge_goodFirms.svg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/sp_badge_goodFirms.svg	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:48	128898/128898	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Jun%202021%2011:52:12%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/sp_badge_clutch.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/sp_badge_clutch.png	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:48	60359/60359	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Apr%202024%2004:38:49%20GMT	https://techtrix.peacefulqode.com/cloud-and-devops/	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/cloud-and-devops/index.html	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:48	21559/21559	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2008:33:26%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-10.jpg	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/team-10.jpg	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:48	45879/45879	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Jun%202021%2011:52:27%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/2021/06/sp_badge_top-Developers.png	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/2021/06/sp_badge_top-Developers.png	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:48	1801/1801	---M--	200	added ('OK')	text/javascript	date:Mon,%2003%20Jul%202023%2011:23:20%20GMT	https://techtrix.peacefulqode.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://techtrix.peacefulqode.com/it-agency/)
12:38:49	44445/44445	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Apr%202024%2009:34:29%20GMT	https://techtrix.peacefulqode.com/wp-content/uploads/elementor/css/post-24809.css?ver=1714124069	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-content/uploads/elementor/css/post-24809081f.css	(from https://techtrix.peacefulqode.com/softwar-company/)
12:38:50	104187/104187	---MC-	200	added ('OK')	application/json	date:Mon,%2029%20Apr%202024%2004:38:51%20GMT	https://techtrix.peacefulqode.com/wp-json/wp/v2/pages/24809	C:/My%20Web%20Sites/bct/techtrix.peacefulqode.com/wp-json/wp/v2/pages/24809.json	(from https://techtrix.peacefulqode.com/softwar-company/)
